,open,high,low,close,volume,value
2024-07-27 22:40:00,96112000.0,96303000.0,96106000.0,96303000.0,27.18111217,2615191753.2215
2024-07-27 22:45:00,96300000.0,96666000.0,96300000.0,96616000.0,85.73645772,8277484510.34963
2024-07-27 22:50:00,96600000.0,96681000.0,96525000.0,96622000.0,44.79612466,4328464450.88082
2024-07-27 22:55:00,96622000.0,96628000.0,96563000.0,96572000.0,27.40339172,2647100509.31628
2024-07-27 23:00:00,96563000.0,96813000.0,96500000.0,96798000.0,52.74846874,5097518941.50523
2024-07-27 23:05:00,96800000.0,96806000.0,96484000.0,96588000.0,40.52086352,3917232937.64004
2024-07-27 23:10:00,96588000.0,96616000.0,96280000.0,96584000.0,37.19199657,3588255055.72508
2024-07-27 23:15:00,96599000.0,96600000.0,96413000.0,96449000.0,18.97744425,1830608016.89688
2024-07-27 23:20:00,96434000.0,96449000.0,96250000.0,96271000.0,27.73847883,2672833600.28029
2024-07-27 23:25:00,96271000.0,96271000.0,95950000.0,96199000.0,50.7408451,4876330434.1735
2024-07-27 23:30:00,96120000.0,96299000.0,96000000.0,96258000.0,30.32621695,2916382326.7176
2024-07-27 23:35:00,96258000.0,96395000.0,96228000.0,96393000.0,11.95084705,1151240883.39143
2024-07-27 23:40:00,96392000.0,96400000.0,96225000.0,96266000.0,16.67323635,1606286966.31939
2024-07-27 23:45:00,96266000.0,96266000.0,96201000.0,96204000.0,15.44679157,1486503235.11584
2024-07-27 23:50:00,96203000.0,96219000.0,96056000.0,96079000.0,13.59132076,1306298637.51256
2024-07-27 23:55:00,96074000.0,96200000.0,96035000.0,96199000.0,17.0983597,1642889087.0675
